number,control,word,label
1038, 0.0, Hmmm, 1
1039, 0.0, wat, 1
1040, 0.0, coudl, 1
1041, 0.5882, do, 1
1042, 0.5, think, 1
1043, 0.6316, beat, 1
1044, 0.0, lol, 1
1045, 0.0, nuthe, 1
1046, 0.7692, right, 1
1047, 0.0, Hehe, 1
1048, 0.0, Haha, 1
1049, 0.5, be, 1
1050, 0.6667, see, 1
1051, 0.5714, tomorrow, 1
1052, 0.5, c, 1
1053, 0.375, d, 1
1054, 0.5, be, 1
1055, 0.0, l.a., 1
1056, 0.4286, couple, 1
1057, 0.6667, time, 1
1058, 0.8235, move, 1
1059, 0.4, summer, 1
1060, 0.5, be, 1
1061, 0.4615, hr, 1
1062, 0.5, think, 1
1063, 0.4, k, 1
1064, 0.8235, part, 1
1065, 0.375, la, 1
1066, 0.5, be, 1
1067, 0.0, mira, 1
1068, 0.0, loma, 1
1069, 0.2667, riverside, 1
1070, 0.0, Dang, 1
1071, 0.0, that, 1
1072, 0.0, thoght, 1
1073, 0.0, dont, 1
1074, 0.0, rememebr, 1
1075, 0.5, mean, 1
1076, 0.5882, do, 1
1077, 0.0, lve, 1
1078, 0.5, live, 1
1079, 0.0, st, 1
1080, 0.0, loui, 1
1081, 0.0, Ohhhhhhhh, 1
1082, 0.0, Koool, 1
1083, 0.75, have, 1
1084, 0.5, be, 1
1085, 0.4, k, 1
1086, 0.5, snow, 1
1087, 0.6667, see, 1
1088, 0.0, Pretty, 1
1089, 0.0, mountan, 1
1090, 0.4, k, 1
1091, 0.5, parent, 1
1092, 0.5, be, 1
1093, 0.8235, go, 1
1094, 0.0, til, 1
1095, 0.4, sun, 1
1096, 0.0, nite, 1
1097, 0.625, day, 1
1098, 0.4, sun, 1
1099, 0.4, afternoon, 1
1100, 0.75, leave, 1
1101, 0.5, think, 1
1102, 0.3529, y, 1
1103, 0.5, be, 1
1104, 0.0, thinkin, 1
1105, 0.5, spend, 1
1106, 0.6667, night, 1
1107, 0.5, wont, 1
1108, 0.5, be, 1
1109, 0.8235, go, 1
1110, 0.0, nah, 1
1111, 0.5, be, 1
1112, 0.4, k, 1
1113, 0.75, leave, 1
1114, 0.6, sit, 1
1115, 0.4211, noon, 1
1116, 0.3333, Yea, 1
1117, 0.2353, tom, 1
1118, 0.0, Aaround, 1
1119, 0.75, return, 1
1120, 0.4, sun, 1
1121, 0.4, afternoon, 1
1122, 0.7059, call, 1
1123, 0.5882, do, 1
1124, 0.75, have, 1
1125, 0.625, day, 1
1126, 0.6667, night, 1
1127, 0.0, lol, 1
1128, 0.0, haha, 1
1129, 0.0, watever, 1
1130, 0.5882, do, 1
1131, 0.75, have, 1
1132, 0.4615, clue, 1
1133, 0.6, wink, 1
1134, 0.6, wink, 1
1135, 0.8889, tease, 1
1136, 0.0, Hehehe, 1
1137, 0.8889, tease, 1
1138, 0.4, please, 1
1139, 0.0, lol, 1
1140, 0.0, Hehe, 1
1141, 0.0, gon, 1
1142, 0.8, wear, 1
1143, 0.5714, tomorrow, 1
1144, 0.0, wat, 1
1145, 0.8, want, 1
1146, 0.8, wear, 1
1147, 0.0, hmm, 1
1148, 0.1429, lingerie, 1
1149, 0.0, Haha, 1
1150, 0.0, dont, 1
1151, 0.75, have, 1
1152, 0.4, ne, 1
1153, 0.4, k, 1
1154, 0.4, buy, 1
1155, 0.0, lol, 1
1156, 0.0, lol, 1
1157, 0.8, feel, 1
1158, 0.3333, store, 1
1159, 0.0, Haha, 1
1160, 0.0, lol, 1
1161, 0.5455, let, 1
1162, 0.6667, see, 1
1163, 0.1429, panty, 1
1164, 0.1538, bra, 1
1165, 0.0, Haha, 1
1166, 0.0, nothin, 1
1167, 0.0, nuthin, 1
1168, 0.5, be, 1
1169, 0.0, Haha, 1
1170, 0.0, dunno, 1
1171, 0.5, be, 1
1172, 0.0, reall, 1
1173, 0.4, ok, 1
1174, 0.875, hell, 1
1175, 0.7143, dream, 1
1176, 0.5, come, 1
1177, 0.0, lol, 1
1178, 0.1538, bra, 1
1179, 0.1429, panty, 1
1180, 0.3333, Ooh, 1
1181, 0.0, dont, 1
1182, 0.5, think, 1
1183, 0.0, coudl, 1
1184, 0.0, jsut, 1
1185, 0.6, sit, 1
1186, 0.6, nark, 1
1187, 0.0, hehehe, 1
1188, 0.7692, right, 1
1189, 0.3333, robe, 1
1190, 0.0, lol, 1
1191, 0.0, Haha, 1
1192, 0.3333, freak, 1
1193, 0.75, wait, 1
1194, 0.6667, see, 1
1195, 0.0, lol, 1
1196, 0.3333, freak, 1
1197, 0.7778, baby, 1
1198, 0.0, lol, 1
1199, 0.0, wat, 1
1200, 0.0, gon, 1
1201, 0.5882, do, 1
1202, 0.5882, do, 1
1203, 0.0, Haha, 1
1204, 0.6667, see, 1
1205, 0.5, like, 1
1206, 0.0, Heehee, 1
1207, 0.0, wat, 1
1208, 0.0, gon, 1
1209, 0.8, wear, 1
1210, 0.5, like, 1
1211, 0.5882, do, 1
1212, 0.1538, bra, 1
1213, 0.1429, panty, 1
1214, 0.0, lol, 1
1215, 0.5455, let, 1
1216, 0.4, borrow, 1
1217, 0.0, Haha, 1
1218, 0.4, ok, 1
1219, 0.0, Haha, 1
1220, 0.5, like, 1
1221, 0.4, cotton, 1
1222, 0.0, Haha, 1
1223, 0.6667, get, 1
1224, 0.4, cotton, 1
1225, 0.0, pnaty, 1
1226, 0.0, lol, 1
1227, 0.0, Kool, 1
1228, 0.0, ud, 1
1229, 0.0, strect, 1
1230, 0.0, Lmao, 1
1231, 0.7, Stretch, 1
1232, 0.2222, Meany, 1
1233, 0.6667, get, 1
1234, 0.2857, ta, 1
1235, 0.2222, joystick, 1
1236, 0.0, dont, 1
1237, 0.0, lol, 1
1238, 0.5, be, 1
1239, 0.0, hangin, 1
1240, 0.5263, side, 1
1241, 0.0, Haha, 1
1242, 0.0, peekin, 1
1243, 0.0, Haha, 1
1244, 0.6667, get, 1
1245, 0.2857, ta, 1
1246, 0.5, c, 1
1247, 0.0, tha, 1
1248, 0.375, t, 1
1249, 0.0, Hehehehe, 1
1250, 0.2222, silly, 1
1251, 0.8235, thanks, 1
1252, 0.0, sweetyy, 1
1253, 0.5, be, 1
1254, 0.1818, mom, 1
1255, 0.5, be, 1
1256, 0.7059, call, 1
1257, 0.0, Dont, 1
1258, 0.6667, love, 1
1259, 0.4, ok, 1
1260, 0.625, Miss, 1
1261, 0.375, d, 1
1262, 0.0, doin, 1
1263, 0.0, dunoo, 1
1264, 0.6667, get, 1
1265, 0.6667, movie, 1
1266, 0.0, Wat, 1
1267, 0.0, doin, 1
1268, 0.6667, get, 1
1269, 0.2857, ta, 1
1270, 0.375, log, 1
1271, 0.625, bit, 1
1272, 0.5, be, 1
1273, 0.25, laundry, 1
1274, 0.0, Ugh, 1
1275, 0.4, ok, 1
1276, 0.8235, Wash, 1
1277, 0.0, panties, 1
1278, 0.0, lol, 1
1279, 0.4, k, 1
1280, 0.0, lol, 1
1281, 0.0, cya, 1
1282, 0.6316, bye, 1
1283, 0.6316, bye, 1
1284, 0.375, January, 1
1285, 0.0, Jess, 1
1286, 0.5882, do, 1
1287, 0.0, Yoohoo, 1
1288, 0.5, be, 1
1289, 0.7059, call, 1
1290, 0.4, ok, 1
1291, 0.0, Yo, 1
1292, 0.5, forget, 1
1293, 0.5, be, 1
1294, 0.0, lol, 1
1295, 0.5, be, 1
1296, 0.0, lol, 1
1297, 0.5, be, 1
1298, 0.6, phone, 1
1299, 0.4, k, 1
1300, 0.0, Dont, 1
1301, 0.8235, go, 1
1302, 0.0, lol, 1
1303, 0.5, be, 1
1304, 0.4, k, 1
1305, 0.7, bout, 1
1306, 0.2, dat, 1
1307, 0.0, doin, 1
1308, 0.5714, today, 1
1309, 0.4, K, 1
1310, 0.4615, n, 1
1311, 0.6667, get, 1
1312, 0.8235, go, 1
1313, 0.6667, see, 1
1314, 0.0, narnia, 1
1315, 0.2222, wi, 1
1316, 0.25, friend, 1
1317, 0.5, be, 1
1318, 0.0, sweety, 1
1319, 0.0, Narnia, 1
1320, 0.6667, movie, 1
1321, 0.0, lol, 1
1322, 0.5, be, 1
1323, 0.5, parent, 1
1324, 0.0, leavin, 1
1325, 0.5714, tomorrow, 1
1326, 0.8235, go, 1
1327, 0.0, til, 1
1328, 0.2353, tom, 1
1329, 0.6667, night, 1
1330, 0.3529, y, 1
1331, 0.25, wan, 1
1332, 0.5, come, 1
1333, 0.5, think, 1
1334, 0.5, be, 1
1335, 0.0, gon, 1
1336, 0.2667, hangout, 1
1337, 0.0, tonite, 1
1338, 0.5, be, 1
1339, 0.4615, n, 1
1340, 0.5882, do, 1
1341, 0.5, c, 1
1342, 0.8571, place, 1
1343, 0.5, be, 1
1344, 0.4615, min, 1
1345, 0.5, be, 1
1346, 0.5714, errand, 1
1347, 0.4, ok, 1
1348, 0.5, be, 1
1349, 0.875, try, 1
1350, 0.5455, chat, 1
1351, 0.4615, hr, 1
1352, 0.4444, half, 1
1353, 0.5, be, 1
1354, 0.5, forget, 1
1355, 0.75, leave, 1
1356, 0.5, be, 1
1357, 0.0, gon, 1
1358, 0.6667, hang, 1
1359, 0.25, wan, 1
1360, 0.5, come, 1
1361, 0.8235, go, 1
1362, 0.5, enjoy, 1
1363, 0.6667, movie, 1
1364, 0.0, hool, 1
1365, 0.5, be, 1
1366, 0.8, want, 1
1367, 0.7059, call, 1
1368, 0.6667, get, 1
1369, 0.875, hell, 1
1370, 0.3333, yea, 1
1371, 0.0, lol, 1
1372, 0.4, k, 1
1373, 0.75, have, 1
1374, 0.6154, cell, 1
1375, 0.4, k, 1
1376, 0.6667, time, 1
1377, 0.5, be, 1
1378, 0.8235, go, 1
1379, 0.5, be, 1
1380, 0.6667, home, 1
1381, 0.0, jjust, 1
1382, 0.8235, start, 1
1383, 0.8, head, 1
1384, 0.6667, time, 1
1385, 0.8, want, 1
1386, 0.625, say, 1
1387, 0.4, ok, 1
1388, 0.75, leave, 1
1389, 0.7778, house, 1
1390, 0.0, what, 1
1391, 0.75, address, 1
1392, 1.0, use, 1
1393, 0.0, Jess, 1
1394, 0.75, hit, 1
1395, 0.6, bunch, 1
1396, 0.2353, bot, 1
1397, 0.0, lol, 1
1398, 0.75, address, 1
1399, 0.4, ok, 1
1400, 0.75, address, 1
1401, 0.75, address, 1
1402, 0.75, address, 1
1403, 0.0, lol, 1
1404, 0.0, lol, 1
1405, 0.4, K, 1
1406, 0.0, gim, 1
1407, 0.4615, sec, 1
1408, 0.8889, check, 1
1409, 0.6667, see, 1
1410, 0.6667, get, 1
1411, 0.4, ok, 1
1412, 0.6667, time, 1
1413, 0.0, goin, 1
1414, 0.6667, movie, 1
1415, 0.0, lil, 1
1416, 0.6667, get, 1
1417, 0.2857, ta, 1
1418, 0.6667, get, 1
1419, 0.8235, go, 1
1420, 0.2222, missy, 1
1421, 0.4, dump, 1
1422, 0.0, lol, 1
1423, 0.4, k, 1
1424, 0.4, K, 1
1425, 0.8235, go, 1
1426, 0.6667, get, 1
1427, 0.4, ok, 1
1428, 0.4615, min, 1
1429, 0.8571, place, 1
1430, 0.6667, get, 1
1431, 0.6154, cell, 1
1432, 0.7059, call, 1
1433, 0.5, be, 1
1434, 0.6667, home, 1
1435, 0.5882, number, 1
1436, 0.6667, give, 1
1437, 0.4, ok, 1
1438, 0.75, have, 1
1439, 0.875, fun, 1
1440, 0.4, ok, 1
1441, 0.0, yup, 1
1442, 0.0, cya, 1
1443, 0.4, k, 1
