number,control,word,label
812, 0.5, be, 1
813, 0.25, potty, 1
814, 0.7059, break, 1
815, 0.5, be, 1
816, 0.5882, do, 1
817, 0.6667, get, 1
818, 0.5, come, 1
819, 0.5882, do, 1
820, 0.5, know, 1
821, 0.6667, get, 1
822, 0.6667, see, 1
823, 0.4, ok, 1
824, 0.5, be, 1
825, 0.3077, lr, 1
826, 0.0, Dang, 1
827, 0.5, be, 1
828, 0.0, gon, 1
829, 0.5, be, 1
830, 0.3077, lr, 1
831, 0.375, june, 1
832, 0.375, June, 1
833, 0.5, be, 1
834, 0.8571, way, 1
835, 0.5714, keep, 1
836, 0.5455, chat, 1
837, 0.6667, get, 1
838, 0.5, know, 1
839, 0.6667, see, 1
840, 0.8, want, 1
841, 0.0, ??, 1
842, 0.5882, do, 1
843, 0.6364, make, 1
844, 0.0, horny, 1
845, 0.7059, wish, 1
846, 0.5, be, 1
847, 0.5, be, 1
848, 0.4, b, 1
849, 0.625, day, 1
850, 0.0, Pretty, 1
851, 0.5, be, 1
852, 0.7059, wish, 1
853, 0.6667, give, 1
854, 0.5, know, 1
855, 0.5, mean, 1
856, 0.0, Uh, 1
857, 0.5882, profile, 1
858, 0.625, say, 1
859, 0.5, be, 1
860, 0.8235, go, 1
861, 0.2222, ny, 1
862, 0.4, b, 1
863, 0.625, day, 1
864, 0.6667, sound, 1
865, 0.875, fun, 1
866, 0.5, be, 1
867, 0.2, gramma, 1
868, 0.5, live, 1
869, 0.5, be, 1
870, 0.1818, mom, 1
871, 0.1818, dad, 1
872, 0.6667, ask, 1
873, 0.5, be, 1
874, 0.0, gon, 1
875, 0.8235, go, 1
876, 0.1818, mom, 1
877, 0.4, summer, 1
878, 0.6667, ask, 1
879, 0.7143, question, 1
880, 0.6667, nick, 1
881, 0.5, be, 1
882, 0.0, sadlilgrrl, 1
883, 0.5, be, 1
884, 0.2353, girl, 1
885, 0.7059, wish, 1
886, 0.0, kristen, 1
887, 0.5, know, 1
888, 0.6667, get, 1
889, 0.7143, lot, 1
890, 0.7143, lot, 1
891, 0.7143, lot, 1
892, 0.8235, trouble, 1
893, 0.5882, do, 1
894, 0.7059, talk, 1
895, 0.5714, today, 1
896, 0.7692, right, 1
897, 0.5, mean, 1
898, 0.6667, get, 1
899, 0.7778, catch, 1
900, 0.5, know, 1
901, 0.8, want, 1
902, 0.5, be, 1
903, 0.625, fact, 1
904, 0.2222, boyfriend, 1
905, 0.75, have, 1
906, 0.6667, get, 1
907, 0.7143, lot, 1
908, 0.8235, trouble, 1
909, 0.6, guy, 1
910, 0.5, be, 1
911, 0.4, suppose, 1
912, 0.75, have, 1
913, 0.7143, sex, 1
914, 0.2353, girl, 1
915, 0.5, be, 1
916, 0.7368, law, 1
917, 0.7778, baby, 1
918, 0.5882, do, 1
919, 0.5, mean, 1
920, 0.5, think, 1
921, 0.6667, love, 1
922, 0.7059, talk, 1
923, 0.0, !!!, 1
924, 0.8235, course, 1
925, 0.8, want, 1
926, 0.5, be, 1
927, 0.5, happen, 1
928, 0.75, thing, 1
929, 0.6, explain, 1
930, 0.7143, sex, 1
931, 0.8, want, 1
932, 0.5, be, 1
933, 0.5, understand, 1
934, 0.5882, do, 1
935, 0.5, think, 1
936, 0.75, wait, 1
937, 0.0, til, 1
938, 0.375, june, 1
939, 0.5714, m, 1
940, 0.6667, love, 1
941, 0.4706, God, 1
942, 0.0, !!!, 1
943, 0.75, have, 1
944, 0.5714, put, 1
945, 0.4, jail, 1
946, 0.0, !!, 1
947, 0.25, winner, 1
948, 0.4211, one, 1
949, 0.75, have, 1
950, 0.7059, call, 1
951, 0.25, winner, 1
952, 0.5, like, 1
953, 0.4, ok, 1
954, 0.4, man, 1
955, 1.0, bet, 1
956, 0.7059, voice, 1
957, 0.5, be, 1
958, 0.5882, do, 1
959, 0.8, want, 1
960, 0.6667, get, 1
961, 0.8235, trouble, 1
962, 0.5, be, 1
963, 0.7059, talk, 1
964, 0.4615, minute, 1
965, 0.4, ok, 1
966, 0.5, know, 1
967, 0.6, name, 1
968, 0.5882, do, 1
969, 0.6, tell, 1
970, 0.3333, mine, 1
971, 0.5882, do, 1
972, 0.5, send, 1
973, 0.7143, picture, 1
974, 0.75, have, 1
975, 0.7059, wish, 1
976, 0.75, have, 1
977, 0.5714, close, 1
978, 0.8, stay, 1
979, 0.6667, see, 1
980, 0.0, Kristen, 1
981, 0.8, want, 1
982, 0.6364, make, 1
983, 0.0, something, 1
984, 0.5, be, 1
985, 0.75, doubt, 1
